Calendar year,Month,ABS remoteness area,Cause of injury,Age group,Sex,Road user,Counterparty,Count of cases,Bed days,Died_cases,Died_bed_days,Hospitalisations
2014,April,Major Cities,Other transport,0-7,Male,Not applicable,Not applicable,2.0,2,,,2
2014,April,Major Cities,Other transport,17-25,Female,Not applicable,Not applicable,5.0,13,,,5
2014,April,Major Cities,Other transport,17-25,Male,Not applicable,Not applicable,5.0,8,,,5
2014,April,Major Cities,Other transport,26-39,Female,Not applicable,Not applicable,2.0,3,,,2
2014,April,Major Cities,Other transport,26-39,Male,Not applicable,Not applicable,12.0,52,,,12
2014,April,Major Cities,Other transport,40-64,Female,Not applicable,Not applicable,9.0,23,,,9
2014,April,Major Cities,Other transport,40-64,Male,Not applicable,Not applicable,21.0,206,,,21
2014,April,Major Cities,Other transport,65-74,Female,Not applicable,Not applicable,3.0,5,,,3
2014,April,Major Cities,Other transport,65-74,Male,Not applicable,Not applicable,11.0,93,,,11
2014,April,Major Cities,Other transport,75+,Female,Not applicable,Not applicable,3.0,29,,,3
2014,April,Major Cities,Other transport,75+,Male,Not applicable,Not applicable,5.0,50,,,5
2014,April,Major Cities,Other transport,8-16,Female,Not applicable,Not applicable,1.0,1,,,1
2014,April,Major Cities,Other transport,8-16,Male,Not applicable,Not applicable,5.0,15,,,5
2014,April,Major Cities,Traffic,0-7,Female,Car passenger,"Car, pick-up truck or van",3.0,4,,,3
2014,April,Major Cities,Traffic,0-7,Female,Car passenger,Fixed or stationary object,1.0,1,,,1
2014,April,Major Cities,Traffic,0-7,Female,Car passenger,Non-collision transport accident,2.0,3,,,2
2014,April,Major Cities,Traffic,0-7,Female,Pedal cyclist,"Car, pick-up truck or van",,15,,,0
2014,April,Major Cities,Traffic,0-7,Female,Pedal cyclist,Fixed or stationary object,1.0,1,,,1
2014,April,Major Cities,Traffic,0-7,Female,Pedal cyclist,Other and unspecified transport accidents,2.0,2,,,2
2014,April,Major Cities,Traffic,0-7,Female,Pedestrian,"Car, pick-up truck or van",1.0,5,,,1
2014,April,Major Cities,Traffic,0-7,Male,Car driver,"Car, pick-up truck or van",1.0,2,,,1
2014,April,Major Cities,Traffic,0-7,Male,Car passenger,"Car, pick-up truck or van",7.0,11,,,7
2014,April,Major Cities,Traffic,0-7,Male,Car passenger,Fixed or stationary object,3.0,3,,,3
2014,April,Major Cities,Traffic,0-7,Male,Car passenger,Other and unspecified transport accidents,1.0,1,,,1
2014,April,Major Cities,Traffic,0-7,Male,Pedal cyclist,"Car, pick-up truck or van",1.0,1,,,1
2014,April,Major Cities,Traffic,0-7,Male,Pedal cyclist,Non-collision transport accident,6.0,7,,,6
2014,April,Major Cities,Traffic,0-7,Male,Pedal cyclist,Other and unspecified transport accidents,5.0,6,,,5
2014,April,Major Cities,Traffic,0-7,Male,Pedal cyclist,Pedal cycle,1.0,2,,,1
2014,April,Major Cities,Traffic,0-7,Male,Pedestrian,"Car, pick-up truck or van",6.0,10,1.0,1.0,5
2014,April,Major Cities,Traffic,0-7,Male,Pedestrian,Pedal cycle,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Female,Bus occupant,Fixed or stationary object,1.0,3,,,1
2014,April,Major Cities,Traffic,17-25,Female,Car driver,"Car, pick-up truck or van",49.0,87,,,49
2014,April,Major Cities,Traffic,17-25,Female,Car driver,Fixed or stationary object,13.0,28,,,13
2014,April,Major Cities,Traffic,17-25,Female,Car driver,Heavy transport vehicle or bus,6.0,6,,,6
2014,April,Major Cities,Traffic,17-25,Female,Car driver,Non-collision transport accident,6.0,19,,,6
2014,April,Major Cities,Traffic,17-25,Female,Car driver,Other and unspecified transport accidents,2.0,2,,,2
2014,April,Major Cities,Traffic,17-25,Female,Car driver,Other non-motor vehicle,1.0,6,,,1
2014,April,Major Cities,Traffic,17-25,Female,Car passenger,"Car, pick-up truck or van",22.0,38,,,22
2014,April,Major Cities,Traffic,17-25,Female,Car passenger,Fixed or stationary object,8.0,28,,,8
2014,April,Major Cities,Traffic,17-25,Female,Car passenger,Non-collision transport accident,5.0,9,,,5
2014,April,Major Cities,Traffic,17-25,Female,Car passenger,Other and unspecified transport accidents,,5,,,0
2014,April,Major Cities,Traffic,17-25,Female,Car unknown position,Other and unspecified transport accidents,1.0,5,,,1
2014,April,Major Cities,Traffic,17-25,Female,Motorcyclist,"Car, pick-up truck or van",3.0,13,,,3
2014,April,Major Cities,Traffic,17-25,Female,Motorcyclist,Fixed or stationary object,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Female,Motorcyclist,Non-collision transport accident,6.0,15,,,6
2014,April,Major Cities,Traffic,17-25,Female,Motorcyclist,Other and unspecified transport accidents,2.0,3,,,2
2014,April,Major Cities,Traffic,17-25,Female,Other or unknown,Other and unspecified transport accidents,,4,,,0
2014,April,Major Cities,Traffic,17-25,Female,Pedal cyclist,"Car, pick-up truck or van",3.0,5,,,3
2014,April,Major Cities,Traffic,17-25,Female,Pedal cyclist,Non-collision transport accident,4.0,41,,,4
2014,April,Major Cities,Traffic,17-25,Female,Pedal cyclist,Other and unspecified transport accidents,4.0,5,,,4
2014,April,Major Cities,Traffic,17-25,Female,Pedestrian,"Car, pick-up truck or van",9.0,16,,,9
2014,April,Major Cities,Traffic,17-25,Female,Pedestrian,Heavy transport vehicle or bus,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Female,Pick-up truck or van occupant,"Car, pick-up truck or van",2.0,21,,,2
2014,April,Major Cities,Traffic,17-25,Female,Pick-up truck or van occupant,Fixed or stationary object,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Male,Car driver,"Car, pick-up truck or van",31.0,65,,,31
2014,April,Major Cities,Traffic,17-25,Male,Car driver,Fixed or stationary object,32.0,175,1.0,8.0,31
2014,April,Major Cities,Traffic,17-25,Male,Car driver,Heavy transport vehicle or bus,4.0,5,,,4
2014,April,Major Cities,Traffic,17-25,Male,Car driver,Non-collision transport accident,10.0,44,,,10
2014,April,Major Cities,Traffic,17-25,Male,Car driver,Other and unspecified transport accidents,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Male,Car passenger,"Car, pick-up truck or van",7.0,14,,,7
2014,April,Major Cities,Traffic,17-25,Male,Car passenger,Fixed or stationary object,9.0,25,,,9
2014,April,Major Cities,Traffic,17-25,Male,Car passenger,Heavy transport vehicle or bus,2.0,6,,,2
2014,April,Major Cities,Traffic,17-25,Male,Car passenger,Non-collision transport accident,8.0,20,,,8
2014,April,Major Cities,Traffic,17-25,Male,Car passenger,Other and unspecified transport accidents,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Male,Car passenger,Pedestrian or animal,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Male,Motorcyclist,2- or 3- wheeled motor vehicle,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Male,Motorcyclist,"Car, pick-up truck or van",41.0,213,,,41
2014,April,Major Cities,Traffic,17-25,Male,Motorcyclist,Fixed or stationary object,9.0,32,,,9
2014,April,Major Cities,Traffic,17-25,Male,Motorcyclist,Non-collision transport accident,32.0,68,,,32
2014,April,Major Cities,Traffic,17-25,Male,Motorcyclist,Other and unspecified transport accidents,17.0,22,,,17
2014,April,Major Cities,Traffic,17-25,Male,Motorcyclist,Pedestrian or animal,1.0,8,,,1
2014,April,Major Cities,Traffic,17-25,Male,Other or unknown,Other and unspecified transport accidents,3.0,3,,,3
2014,April,Major Cities,Traffic,17-25,Male,Pedal cyclist,"Car, pick-up truck or van",13.0,29,,,13
2014,April,Major Cities,Traffic,17-25,Male,Pedal cyclist,Heavy transport vehicle or bus,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Male,Pedal cyclist,Non-collision transport accident,15.0,32,,,15
2014,April,Major Cities,Traffic,17-25,Male,Pedal cyclist,Other and unspecified transport accidents,9.0,15,,,9
2014,April,Major Cities,Traffic,17-25,Male,Pedal cyclist,Pedal cycle,1.0,9,,,1
2014,April,Major Cities,Traffic,17-25,Male,Pedestrian,2- or 3- wheeled motor vehicle,1.0,1,,,1
2014,April,Major Cities,Traffic,17-25,Male,Pedestrian,"Car, pick-up truck or van",5.0,18,,,5
2014,April,Major Cities,Traffic,17-25,Male,Pedestrian,Other non-motor vehicle,1.0,17,,,1
2014,April,Major Cities,Traffic,26-39,Female,Car driver,"Car, pick-up truck or van",65.0,110,,,65
2014,April,Major Cities,Traffic,26-39,Female,Car driver,Fixed or stationary object,17.0,71,,,17
2014,April,Major Cities,Traffic,26-39,Female,Car driver,Heavy transport vehicle or bus,3.0,8,,,3
2014,April,Major Cities,Traffic,26-39,Female,Car driver,Non-collision transport accident,8.0,11,,,8
2014,April,Major Cities,Traffic,26-39,Female,Car driver,Other and unspecified transport accidents,2.0,2,,,2
2014,April,Major Cities,Traffic,26-39,Female,Car passenger,"Car, pick-up truck or van",14.0,26,,,14
2014,April,Major Cities,Traffic,26-39,Female,Car passenger,Fixed or stationary object,2.0,23,,,2
2014,April,Major Cities,Traffic,26-39,Female,Car passenger,Heavy transport vehicle or bus,1.0,3,,,1
2014,April,Major Cities,Traffic,26-39,Female,Car passenger,Non-collision transport accident,2.0,8,,,2
2014,April,Major Cities,Traffic,26-39,Female,Car unknown position,Other and unspecified transport accidents,2.0,6,,,2
2014,April,Major Cities,Traffic,26-39,Female,Motorcyclist,2- or 3- wheeled motor vehicle,1.0,1,,,1
2014,April,Major Cities,Traffic,26-39,Female,Motorcyclist,"Car, pick-up truck or van",8.0,52,,,8
2014,April,Major Cities,Traffic,26-39,Female,Motorcyclist,Fixed or stationary object,3.0,51,,,3
2014,April,Major Cities,Traffic,26-39,Female,Motorcyclist,Non-collision transport accident,8.0,26,,,8
2014,April,Major Cities,Traffic,26-39,Female,Motorcyclist,Other and unspecified transport accidents,,2,,,0
2014,April,Major Cities,Traffic,26-39,Female,Other or unknown,2- or 3- wheeled motor vehicle,,9,,,0
2014,April,Major Cities,Traffic,26-39,Female,Other or unknown,Other and unspecified transport accidents,1.0,3,,,1
2014,April,Major Cities,Traffic,26-39,Female,Pedal cyclist,"Car, pick-up truck or van",8.0,32,,,8
2014,April,Major Cities,Traffic,26-39,Female,Pedal cyclist,Non-collision transport accident,7.0,10,,,7
2014,April,Major Cities,Traffic,26-39,Female,Pedal cyclist,Other and unspecified transport accidents,4.0,6,,,4
2014,April,Major Cities,Traffic,26-39,Female,Pedestrian,"Car, pick-up truck or van",9.0,31,,,9
2014,April,Major Cities,Traffic,26-39,Female,Pedestrian,Pedal cycle,1.0,1,,,1
2014,April,Major Cities,Traffic,26-39,Male,Bus occupant,"Car, pick-up truck or van",1.0,1,,,1
2014,April,Major Cities,Traffic,26-39,Male,Bus occupant,Non-collision transport accident,1.0,1,,,1
2014,April,Major Cities,Traffic,26-39,Male,Car driver,2- or 3- wheeled motor vehicle,2.0,2,,,2
2014,April,Major Cities,Traffic,26-39,Male,Car driver,"Car, pick-up truck or van",40.0,89,,,40
2014,April,Major Cities,Traffic,26-39,Male,Car driver,Fixed or stationary object,28.0,100,,,28
2014,April,Major Cities,Traffic,26-39,Male,Car driver,Heavy transport vehicle or bus,4.0,11,,,4
2014,April,Major Cities,Traffic,26-39,Male,Car driver,Non-collision transport accident,10.0,19,,,10
2014,April,Major Cities,Traffic,26-39,Male,Car driver,Other and unspecified transport accidents,1.0,1,,,1
2014,April,Major Cities,Traffic,26-39,Male,Car passenger,"Car, pick-up truck or van",5.0,40,,,5
2014,April,Major Cities,Traffic,26-39,Male,Car passenger,Fixed or stationary object,1.0,2,,,1
2014,April,Major Cities,Traffic,26-39,Male,Car passenger,Non-collision transport accident,10.0,37,,,10
2014,April,Major Cities,Traffic,26-39,Male,Car unknown position,Fixed or stationary object,1.0,1,,,1
2014,April,Major Cities,Traffic,26-39,Male,Heavy transport driver,Fixed or stationary object,1.0,29,,,1
2014,April,Major Cities,Traffic,26-39,Male,Heavy transport driver,Heavy transport vehicle or bus,1.0,1,,,1
2014,April,Major Cities,Traffic,26-39,Male,Heavy transport driver,Non-collision transport accident,1.0,3,,,1
2014,April,Major Cities,Traffic,26-39,Male,Heavy transport driver,Other and unspecified transport accidents,2.0,4,,,2
2014,April,Major Cities,Traffic,26-39,Male,Heavy transport passenger,"Car, pick-up truck or van",1.0,13,,,1
2014,April,Major Cities,Traffic,26-39,Male,Motorcyclist,"Car, pick-up truck or van",46.0,273,,,46
2014,April,Major Cities,Traffic,26-39,Male,Motorcyclist,Fixed or stationary object,15.0,54,,,15
2014,April,Major Cities,Traffic,26-39,Male,Motorcyclist,Heavy transport vehicle or bus,1.0,1,,,1
2014,April,Major Cities,Traffic,26-39,Male,Motorcyclist,Non-collision transport accident,49.0,157,,,49
